137
499.604 -1571.59 28.3367 0 
505.944 -1563.09 28.1653 2
509.376 -1558.74 28.1725 0 
513.154 -1554.23 28.1644 0 
520.834 -1545.14 28.1144 0 
524.691 -1540.54 28.1145 0 
528.531 -1535.97 28.2781 0 
544.483 -1516.84 28.1583 0 
546.546 -1513.69 28.2495 0 
548.635 -1509.77 28.3259 0 
550.54 -1504.96 28.3274 0 
551.319 -1502.23 28.3261 0 
551.789 -1499.36 28.3249 0 
552.01 -1495.46 28.3197 0 
552.238 -1489.65 28.3146 0 
552.223 -1484.15 28.3095 0 
551.498 -1467.5 28.2376 0 
551.43 -1461.48 28.3475 0 
551.352 -1437.56 28.3485 0 
551.316 -1419.53 28.3485 0 
551.385 -1407.51 28.2376 0 
551.385 -1401.51 28.2376 0 
551.385 -1389.5 28.2376 0 
550.799 -1375.34 28.5397 0 
550.496 -1362.09 28.5397 0 
550.207 -1358.73 28.5397 0 
549.216 -1352.06 28.5397 0 
547.652 -1345.44 28.5397 0 
544.505 -1335.92 28.5397 2
541.268 -1326.72 28.5403 0 
539.516 -1320.49 28.5706 0 
538.121 -1314.16 28.697 0 
536.622 -1304.56 29.0904 0 
535.349 -1291.65 29.4186 0 
534.7 -1278.51 29.5989 0 
534.459 -1265.46 29.45 0 
534.444 -1252.32 29.1684 0 
534.444 -1239.16 28.8624 0 
534.441 -1225.99 28.8179 0 
534.427 -1219.41 28.8966 0 
534.413 -1212.83 28.867 0 
534.534 -1205.64 28.7785 0 
534.628 -1199.06 28.7304 0 
534.732 -1192.48 28.6822 0 
534.812 -1185.9 28.6341 0 
534.855 -1179.32 28.586 0 
534.921 -1172.7 28.4557 0 
534.984 -1166.11 28.3541 0 
535.048 -1159.53 28.2526 0 
535.064 -1152.95 28.1511 0 
535.104 -1146.38 28.0166 0 
535.054 -1139.8 27.8781 0 
535.054 -1133.22 27.7586 0 
535.054 -1126.64 27.6621 0 
535.071 -1120.07 27.5888 0 
535.117 -1113.5 27.5301 0 
535.189 -1106.93 27.4879 0 
535.29 -1100.35 27.4669 0 
535.42 -1093.78 27.4647 0 
535.412 -1090.16 27.4683 0 
535.342 -1088.52 27.4599 0 
534.686 -1083.64 27.4497 0 
533.794 -1078.09 27.4715 0 
533.044 -1073.92 27.4647 0 
532.434 -1070.31 27.4598 0 
532.257 -1067.33 27.4564 0 
532.367 -1060.84 27.4346 0 
532.367 -1054.26 27.3859 0 
532.367 -1047.68 27.3259 0 
532.365 -1038.69 27.2744 0 
532.364 -1032.1 27.2367 0 
532.361 -1018.94 27.084 0 
532.359 -1012.36 27.0047 0 
532.358 -1005.78 26.9255 0 
532.356 -999.194 26.8463 0 
532.355 -992.612 26.7671 0 
532.348 -985.178 26.6105 0 
532.346 -978.552 26.5167 0 
532.343 -965.388 26.3755 0 
532.687 -961.417 26.3189 0 
533.375 -955.652 26.1964 0 
533.778 -952.081 26.1103 0 
534.491 -945.541 25.9767 0 
535.203 -939.001 25.8431 0 
535.9 -932.459 25.7192 0 
536.191 -928.081 25.572 0 
536.25 -925.892 25.4984 0 
536.292 -919.312 25.3646 0 
536.333 -912.733 25.2308 0 
536.331 -906.151 24.9762 0 
536.33 -899.568 24.8207 0 
536.328 -892.986 24.6651 0 
536.325 -879.822 24.3711 0 
536.322 -866.658 24.0808 0 
536.319 -853.494 23.9087 0 
536.399 -840.33 23.7936 0 
536.448 -833.748 23.7262 0 
536.482 -828.814 23.6861 0 
536.477 -824.301 23.6861 0 
536.461 -822.044 23.6861 0 
536.372 -819.784 23.6861 0 
536.18 -817.524 23.6861 0 
535.871 -815.247 23.6861 0 
534.703 -808.792 23.6861 0 
534.166 -805.608 23.6861 0 
533.556 -800.313 23.6861 0 
533.446 -796.2 23.6861 0 
533.731 -789.63 23.6861 0 
534.046 -783.067 23.6861 0 
534.387 -776.506 23.6861 0 
534.756 -769.94 23.6861 0 
535.155 -763.382 23.6861 0 
535.58 -756.826 23.6861 0 
536.514 -743.713 23.6861 0 
537.023 -737.163 23.6861 0 
537.559 -730.608 23.6861 0 
538.124 -724.063 23.6861 0 
538.716 -717.519 23.6861 0 
539.336 -710.972 23.6861 0 
539.984 -704.434 23.6861 0 
541.363 -691.361 23.6861 0 
542.094 -684.831 23.6861 0 
542.853 -678.305 23.6861 0 
543.639 -671.776 23.7714 0 
544.43 -663.923 23.7997 0 
545.346 -656.108 23.7997 0 
546.366 -648.353 23.7997 0 
547.328 -640.56 23.7997 0 
548.242 -632.717 23.7997 0 
549.202 -624.909 23.7997 0 
550.173 -617.125 23.7997 0 
551.124 -609.262 23.7995 0 
553.04 -593.849 23.7992 0 
555.911 -570.175 23.7995 0 
558.806 -546.829 23.7995 0 
563.118 -511.798 23.7997 0 
567.928 -472.81 23.7995 0 
