176
4243.14 -6506.32 109.381 0 
4201.18 -6415.61 109.381 0 
4129.57 -6262.85 109.381 0 
4066.05 -6055.03 109.381 0 
4032.66 -5918.78 109.381 0 
3994.16 -5768.39 109.381 0 
3969.96 -5637.61 109.381 0 
3949.42 -5499.97 109.381 0 
3929.47 -5338.79 109.381 0 
3928.47 -5332.88 109.394 0 
3927.46 -5326.97 109.409 0 
3926.46 -5321.06 109.426 0 
3925.46 -5315.15 109.445 0 
3924.46 -5309.24 109.466 0 
3923.46 -5303.33 109.49 0 
3922.45 -5297.42 109.514 0 
3921.45 -5291.51 109.541 0 
3920.45 -5285.6 109.568 0 
3919.45 -5279.69 109.597 0 
3918.44 -5273.78 109.627 0 
3917.44 -5267.87 109.658 0 
3916.44 -5261.96 109.69 0 
3915.44 -5256.04 109.722 0 
3914.43 -5250.13 109.755 0 
3913.43 -5244.22 109.788 0 
3912.43 -5238.31 109.821 0 
3911.43 -5232.4 109.854 0 
3910.42 -5226.49 109.888 0 
3909.42 -5220.58 109.921 0 
3908.42 -5214.67 109.953 0 
3907.42 -5208.76 109.985 0 
3906.41 -5202.85 110.017 0 
3905.41 -5196.94 110.047 0 
3904.41 -5191.03 110.077 0 
3903.41 -5185.12 110.105 0 
3902.4 -5179.21 110.132 0 
3901.4 -5173.3 110.158 0 
3900.4 -5167.39 110.182 0 
3899.4 -5161.48 110.204 0 
3898.39 -5155.57 110.225 0 
3897.39 -5149.66 110.244 0 
3896.39 -5143.75 110.26 0 
3895.39 -5137.84 110.274 0 
3894.38 -5131.93 110.286 0 
3893.38 -5126.02 110.295 0 
3892.38 -5120.11 110.301 0 
3891.38 -5114.2 110.304 0 
3890.37 -5108.29 110.305 0 
3889.37 -5102.38 110.305 0 
3888.37 -5096.47 110.305 0 
3887.37 -5090.56 110.305 0 
3886.36 -5084.65 110.305 0 
3885.36 -5078.74 110.305 0 
3884.36 -5072.83 110.305 0 
3883.36 -5066.92 110.305 0 
3882.35 -5061.01 110.305 0 
3881.35 -5055.1 110.305 0 
3880.35 -5049.19 110.305 0 
3879.35 -5043.28 110.305 0 
3878.35 -5037.37 110.305 0 
3877.37 -5031.69 110.305 0 
3876.57 -5027.09 110.47 0 
3875.57 -5021.29 110.539 0 
3874.57 -5015.49 110.608 0 
3873.26 -5007.94 110.518 0 
3871.74 -4999.07 110.608 0 
3870.73 -4993.16 110.669 0 
3858.93 -4923.63 111.38 0 
3858.19 -4919.22 111.426 0 
3857.69 -4916.26 111.456 0 
3856.7 -4910.34 111.516 0 
3855.71 -4904.42 111.577 0 
3855.2 -4901.46 111.577 0 
3854.68 -4898.75 111.578 0 
3854.01 -4895.58 111.579 0 
3853.35 -4892.66 111.579 0 
3852.63 -4889.75 111.58 0 
3851.86 -4886.85 111.581 0 
3851.11 -4884.19 111.582 0 
3850.18 -4881.09 111.583 0 
3849.26 -4878.23 111.585 0 
3848.3 -4875.4 111.586 0 
3847.29 -4872.58 111.587 0 
3846.31 -4870.01 111.589 0 
3845.13 -4867.02 111.59 0 
3843.98 -4864.28 111.592 0 
3842.78 -4861.56 111.594 0 
3841.55 -4858.86 111.595 0 
3840.37 -4856.4 111.597 0 
3838.94 -4853.55 111.6 0 
3837.56 -4850.93 111.603 0 
3836.15 -4848.34 111.606 0 
3834.69 -4845.78 111.61 0 
3833.31 -4843.45 111.613 0 
3831.65 -4840.75 111.618 0 
3830.06 -4838.29 111.623 0 
3828.43 -4835.85 111.629 0 
3826.76 -4833.44 111.635 0 
3825.19 -4831.26 111.641 0 
3823.3 -4828.73 111.649 0 
3821.51 -4826.42 111.657 0 
