36
536.946 -452.129 23.7995 0 
536.328 -456.855 23.7995 2
535.777 -461.449 23.8549 0 
535.42 -464.421 23.7997 0 
535.023 -467.703 23.7995 0 
534.777 -469.941 23.7997 0 
534.543 -471.837 23.7997 0 
534.133 -475.594 23.7995 0 
533.843 -477.613 23.7997 0 
533.512 -480.045 23.7997 0 
533.222 -482.476 23.7997 0 
532.985 -484.384 23.8002 0 
532.752 -486.369 23.7992 0 
532.461 -489.195 23.7997 0 
532.109 -491.671 23.7997 0 
531.724 -494.63 23.7997 0 
531.353 -497.78 23.7995 0 
531.034 -500.268 23.7997 0 
530.756 -502.461 23.7997 0 
530.469 -504.674 23.7997 0 
530.018 -508.144 23.7997 0 
529.751 -510.704 23.7997 0 
529.427 -513.245 23.7997 0 
529.112 -515.927 23.7997 0 
528.805 -518.551 23.8195 0 
528.513 -521.267 23.7997 0 
528.203 -523.688 23.7997 0 
527.954 -525.773 23.7997 0 
527.664 -527.71 23.7997 2
527.414 -529.383 23.7997 0 
527.17 -531.206 23.7997 0 
526.802 -534.241 23.7997 0 
526.642 -536.076 23.7997 0 
526.283 -538.482 23.8002 0 
525.989 -541.018 23.8002 0 
525.394 -545.991 23.7995 0 
